identifier	sample_id	contig_id	BGC_start	BGC_end	BGC_length	deepBGC	GECCO	antiSMASH	merged	Product_class	Tool_representative	BGC_probability	mmseqs_lineage_contig
BAN001_NODE_38_0	BAN001-megahit	NODE_38_length_17354_cov_34.4	714.0	16024.0	15310.0	Yes	Yes		2	Unknown	deepBGC	0.72113	
BAN001_NODE_39_0	BAN001-megahit	NODE_39_length_17334_cov_36.6	9022.0	15594.0	6572.0	Yes			1	Unknown	deepBGC	0.81104	
BAN001_NODE_394_0	BAN001-megahit	NODE_394_length_9348_cov_34.3	304.0	9022.0	8718.0	Yes			1	Polyketide	deepBGC	0.96611	
BAN001_NODE_4_0	BAN001-megahit	NODE_4_length_26712_cov_33.9	184.0	26234.0	26050.0	Yes	Yes		2	Unknown	deepBGC	0.94426	
BAN001_NODE_400_0	BAN001-megahit	NODE_400_length_9322_cov_36.4	1330.0	6464.0	5134.0	Yes			1	Other	deepBGC	0.65132	
BAN001_NODE_412_0	BAN001-megahit	NODE_412_length_9216_cov_34.6	679.0	8090.0	7411.0	Yes			1	Polyketide	deepBGC	0.75979	
BAN001_NODE_42_0	BAN001-megahit	NODE_42_length_17114_cov_35.1	397.0	15521.0	15124.0	Yes	Yes		2	RiPP	deepBGC	0.95754	
BAN001_NODE_423_0	BAN001-megahit	NODE_423_length_9153_cov_35.5	806.0	7165.0	6359.0	Yes			1	Unknown	deepBGC	0.70574	
BAN001_NODE_425_0	BAN001-megahit	NODE_425_length_9152_cov_36.0	853.0	9142.0	8289.0	Yes			1	Terpene	deepBGC	0.65383	
BAN001_NODE_426_0	BAN001-megahit	NODE_426_length_9135_cov_36.6	240.0	6666.0	6426.0	Yes	Yes		2	NRP	deepBGC	0.95313	
BAN001_NODE_427_0	BAN001-megahit	NODE_427_length_9133_cov_35.6	710.0	5552.0	4842.0		Yes		1	RiPP	GECCO	0.9925574647492154	
BAN001_NODE_429_0	BAN001-megahit	NODE_429_length_9116_cov_35.5	3088.0	7944.0	4856.0		Yes		1	Unknown	GECCO	0.963663920233207	
BAN001_NODE_43_0	BAN001-megahit	NODE_43_length_17054_cov_36.0	2103.0	16659.0	14556.0	Yes			1	Terpene	deepBGC	0.93713	
BAN001_NODE_432_0	BAN001-megahit	NODE_432_length_9093_cov_42.6	499.0	8808.0	8309.0	Yes			1	Unknown	deepBGC	0.73075	
BAN001_NODE_433_0	BAN001-megahit	NODE_433_length_9085_cov_35.0	1083.0	8618.0	7535.0	Yes			1	Unknown	deepBGC	0.65298	
BAN001_NODE_441_0	BAN001-megahit	NODE_441_length_9038_cov_34.9	3.0	6704.0	6701.0		Yes		1	Unknown	GECCO	0.8964485787658315	
BAN001_NODE_443_1	BAN001-megahit	NODE_443_length_9029_cov_35.9	590.0	8914.0	8324.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.90308	
BAN001_NODE_445_0	BAN001-megahit	NODE_445_length_9025_cov_35.9	35.0	6395.0	6360.0	Yes			1	Terpene	deepBGC	0.82783	
BAN001_NODE_448_0	BAN001-megahit	NODE_448_length_9018_cov_36.1	570.0	6550.0	5980.0	Yes			1	Other	deepBGC	0.7815	
BAN001_NODE_459_0	BAN001-megahit	NODE_459_length_8900_cov_33.8	4648.0	8521.0	3873.0	Yes			1	Unknown	deepBGC	0.81627	
BAN001_NODE_46_0	BAN001-megahit	NODE_46_length_17029_cov_35.9	1341.0	16501.0	15160.0	Yes	Yes		2	Unknown	deepBGC	0.92224	
BAN001_NODE_460_0	BAN001-megahit	NODE_460_length_8886_cov_36.6	4284.0	7743.0	3459.0		Yes		1	Unknown	GECCO	0.9778799082368022	
BAN001_NODE_463_0	BAN001-megahit	NODE_463_length_8878_cov_36.3	1995.0	8399.0	6404.0	Yes			1	Polyketide	deepBGC	0.78449	
BAN001_NODE_472_0	BAN001-megahit	NODE_472_length_8831_cov_36.5	1242.0	8704.0	7462.0	Yes			1	Unknown	deepBGC	0.88484	
BAN001_NODE_474_0	BAN001-megahit	NODE_474_length_8828_cov_35.9	1713.0	7004.0	5291.0	Yes			1	Unknown	deepBGC	0.67325	
BAN001_NODE_480_0	BAN001-megahit	NODE_480_length_8759_cov_34.5	236.0	6368.0	6132.0	Yes			1	Polyketide	deepBGC	0.99115	
BAN001_NODE_492_1	BAN001-megahit	NODE_492_length_8699_cov_36.4	1720.0	6612.0	4892.0	Yes	Yes		2	RiPP	deepBGC	0.89391	
BAN001_NODE_493_0	BAN001-megahit	NODE_493_length_8690_cov_34.2	3126.0	6716.0	3590.0	Yes			1	Polyketide	deepBGC	0.75564	
BAN001_NODE_494_1	BAN001-megahit	NODE_494_length_8689_cov_34.8	2548.0	8444.0	5896.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.66252	
BAN001_NODE_5_0	BAN001-megahit	NODE_5_length_24885_cov_35.4	6837.0	23426.0	16589.0		Yes		1	Unknown	GECCO	0.9820642546054772	
BAN001_NODE_50_0	BAN001-megahit	NODE_50_length_16780_cov_35.5	103.0	13173.0	13070.0		Yes		1	Unknown	GECCO	0.9525809716761712	
BAN001_NODE_51_0	BAN001-megahit	NODE_51_length_16763_cov_34.0	2158.0	10515.0	8357.0	Yes			1	Unknown	deepBGC	0.61433	
BAN001_NODE_516_0	BAN001-megahit	NODE_516_length_8549_cov_35.8	2114.0	6348.0	4234.0	Yes			1	Polyketide	deepBGC	0.64289	
BAN001_NODE_524_0	BAN001-megahit	NODE_524_length_8480_cov_34.6	136.0	6650.0	6514.0	Yes	Yes		2	Unknown	deepBGC	0.61828	
BAN001_NODE_532_0	BAN001-megahit	NODE_532_length_8434_cov_35.1	611.0	7435.0	6824.0	Yes			1	Unknown	deepBGC	0.68088	
BAN001_NODE_533_0	BAN001-megahit	NODE_533_length_8421_cov_35.2	405.0	4594.0	4189.0	Yes			1	Polyketide	deepBGC	0.74803	
BAN001_NODE_534_0	BAN001-megahit	NODE_534_length_8414_cov_37.1	3.0	7601.0	7598.0		Yes		1	Polyketide	GECCO	0.9717456086258608	
BAN001_NODE_545_0	BAN001-megahit	NODE_545_length_8364_cov_35.6	3601.0	8216.0	4615.0	Yes			1	Other	deepBGC	0.80212	
BAN001_NODE_548_0	BAN001-megahit	NODE_548_length_8352_cov_38.0	448.0	8090.0	7642.0	Yes			1	Unknown	deepBGC	0.69352	
BAN001_NODE_55_0	BAN001-megahit	NODE_55_length_16359_cov_35.6	1567.0	14049.0	12482.0	Yes			1	Unknown	deepBGC	0.96943	
BAN001_NODE_551_0	BAN001-megahit	NODE_551_length_8324_cov_36.2	1458.0	6055.0	4597.0		Yes		1	NRP	GECCO	0.9599969563495784	
BAN001_NODE_555_0	BAN001-megahit	NODE_555_length_8298_cov_33.9	716.0	6068.0	5352.0	Yes			1	Polyketide	deepBGC	0.68184	
BAN001_NODE_565_0	BAN001-megahit	NODE_565_length_8255_cov_35.8	466.0	6166.0	5700.0	Yes			1	Polyketide	deepBGC	0.60146	
BAN001_NODE_567_0	BAN001-megahit	NODE_567_length_8248_cov_36.7	963.0	5629.0	4666.0	Yes			1	Unknown	deepBGC	0.70233	
BAN001_NODE_569_0	BAN001-megahit	NODE_569_length_8230_cov_36.9	969.0	5907.0	4938.0	Yes			1	Unknown	deepBGC	0.95575	
BAN001_NODE_579_0	BAN001-megahit	NODE_579_length_8180_cov_34.9	744.0	6750.0	6006.0	Yes			1	Polyketide	deepBGC	0.70809	
BAN001_NODE_582_0	BAN001-megahit	NODE_582_length_8165_cov_36.3	497.0	6527.0	6030.0	Yes			1	Unknown	deepBGC	0.70206	
BAN001_NODE_586_0	BAN001-megahit	NODE_586_length_8144_cov_35.1	2719.0	8114.0	5395.0	Yes			1	Polyketide	deepBGC	0.76068	
BAN001_NODE_59_0	BAN001-megahit	NODE_59_length_16227_cov_34.5	2110.0	14526.0	12416.0	Yes			1	Unknown	deepBGC	0.70746	
BAN001_NODE_597_0	BAN001-megahit	NODE_597_length_8097_cov_34.8	2435.0	7821.0	5386.0	Yes			1	Unknown	deepBGC	0.62596	
BAN001_NODE_60_0	BAN001-megahit	NODE_60_length_16149_cov_36.4	3780.0	15508.0	11728.0	Yes			1	Other	deepBGC	0.64021	
BAN001_NODE_609_0	BAN001-megahit	NODE_609_length_8023_cov_35.5	2587.0	5937.0	3350.0	Yes			1	Unknown	deepBGC	0.84529	
BAN001_NODE_625_0	BAN001-megahit	NODE_625_length_7910_cov_36.3	2834.0	7831.0	4997.0	Yes	Yes		2	Unknown	deepBGC	0.96274	
BAN001_NODE_630_0	BAN001-megahit	NODE_630_length_7887_cov_34.7	2451.0	7276.0	4825.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.83778	
BAN001_NODE_641_0	BAN001-megahit	NODE_641_length_7836_cov_36.6	1246.0	6364.0	5118.0	Yes			1	Unknown	deepBGC	0.65632	
BAN001_NODE_649_0	BAN001-megahit	NODE_649_length_7758_cov_33.4	1067.0	7522.0	6455.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.83351	
BAN001_NODE_650_0	BAN001-megahit	NODE_650_length_7753_cov_35.9	412.0	7352.0	6940.0	Yes			1	Unknown	deepBGC	0.76792	
BAN001_NODE_651_0	BAN001-megahit	NODE_651_length_7748_cov_34.4	562.0	6772.0	6210.0	Yes			1	Unknown	deepBGC	0.74502	
BAN001_NODE_656_0	BAN001-megahit	NODE_656_length_7724_cov_35.3	123.0	7604.0	7481.0	Yes			1	Unknown	deepBGC	0.7491	
BAN001_NODE_658_0	BAN001-megahit	NODE_658_length_7722_cov_35.3	1310.0	7203.0	5893.0	Yes			1	Unknown	deepBGC	0.92959	
BAN001_NODE_659_0	BAN001-megahit	NODE_659_length_7719_cov_37.0	237.0	7411.0	7174.0	Yes			1	Unknown	deepBGC	0.90312	
BAN001_NODE_66_0	BAN001-megahit	NODE_66_length_15648_cov_37.0	4852.0	14088.0	9236.0	Yes	Yes		2	Unknown	deepBGC	0.85498	
BAN001_NODE_664_0	BAN001-megahit	NODE_664_length_7686_cov_37.2	1098.0	4785.0	3687.0	Yes			1	Polyketide	deepBGC	0.65631	
BAN001_NODE_665_0	BAN001-megahit	NODE_665_length_7684_cov_36.7	870.0	7209.0	6339.0	Yes			1	Unknown	deepBGC	0.66575	
BAN001_NODE_666_0	BAN001-megahit	NODE_666_length_7682_cov_36.0	2365.0	7431.0	5066.0		Yes		1	Unknown	GECCO	0.9445842521838548	
BAN001_NODE_674_0	BAN001-megahit	NODE_674_length_7634_cov_34.0	105.0	5963.0	5858.0	Yes			1	Polyketide	deepBGC	0.68341	
BAN001_NODE_677_0	BAN001-megahit	NODE_677_length_7624_cov_34.8	251.0	6038.0	5787.0	Yes			1	Unknown	deepBGC	0.8239	
BAN001_NODE_68_0	BAN001-megahit	NODE_68_length_15604_cov_34.7	2265.0	15218.0	12953.0	Yes			1	Polyketide	deepBGC	0.85398	
BAN001_NODE_69_0	BAN001-megahit	NODE_69_length_15576_cov_33.9	4697.0	10888.0	6191.0	Yes			1	Unknown	deepBGC	0.60475	
BAN001_NODE_690_0	BAN001-megahit	NODE_690_length_7547_cov_33.9	223.0	6277.0	6054.0	Yes			1	RiPP	deepBGC	0.78359	
BAN001_NODE_696_0	BAN001-megahit	NODE_696_length_7517_cov_34.5	386.0	6403.0	6017.0	Yes			1	Terpene	deepBGC	0.94913	
BAN001_NODE_697_0	BAN001-megahit	NODE_697_length_7510_cov_35.5	2159.0	5722.0	3563.0	Yes			1	Unknown	deepBGC	0.84041	
BAN001_NODE_700_0	BAN001-megahit	NODE_700_length_7494_cov_32.0	775.0	6901.0	6126.0	Yes			1	Polyketide	deepBGC	0.79047	
BAN001_NODE_701_0	BAN001-megahit	NODE_701_length_7493_cov_35.1	422.0	7018.0	6596.0	Yes			1	Unknown	deepBGC	0.72182	
BAN001_NODE_703_0	BAN001-megahit	NODE_703_length_7484_cov_32.8	302.0	6561.0	6259.0		Yes		1	Unknown	GECCO	0.9885854487882064	
BAN001_NODE_712_0	BAN001-megahit	NODE_712_length_7449_cov_35.3	2978.0	6407.0	3429.0	Yes			1	Unknown	deepBGC	0.64689	
BAN001_NODE_714_0	BAN001-megahit	NODE_714_length_7435_cov_36.0	51.0	6985.0	6934.0	Yes			1	Polyketide	deepBGC	0.64682	
BAN001_NODE_717_0	BAN001-megahit	NODE_717_length_7426_cov_36.2	465.0	5719.0	5254.0		Yes		1	Unknown	GECCO	0.9990852188432494	
BAN001_NODE_719_0	BAN001-megahit	NODE_719_length_7423_cov_36.6	1942.0	7257.0	5315.0	Yes			1	Polyketide	deepBGC	0.82459	
BAN001_NODE_72_0	BAN001-megahit	NODE_72_length_15407_cov_36.5	1241.0	14307.0	13066.0	Yes			1	Unknown	deepBGC	0.85505	
BAN001_NODE_721_0	BAN001-megahit	NODE_721_length_7410_cov_37.1	1137.0	6266.0	5129.0	Yes			1	Unknown	deepBGC	0.64872	
BAN001_NODE_722_0	BAN001-megahit	NODE_722_length_7408_cov_37.7	1553.0	7060.0	5507.0	Yes			1	NRP	deepBGC	0.9568	
BAN001_NODE_728_0	BAN001-megahit	NODE_728_length_7367_cov_34.6	422.0	6014.0	5592.0	Yes	Yes		2	Terpene, Unknown	deepBGC	0.77425	
BAN001_NODE_739_0	BAN001-megahit	NODE_739_length_7325_cov_36.2	2684.0	6444.0	3760.0	Yes	Yes		2	Unknown	deepBGC	0.9384	
BAN001_NODE_74_0	BAN001-megahit	NODE_74_length_15232_cov_36.1	988.0	10991.0	10003.0	Yes	Yes		2	NRP	deepBGC	0.99488	
BAN001_NODE_741_0	BAN001-megahit	NODE_741_length_7313_cov_36.9	2820.0	6697.0	3877.0	Yes			1	Unknown	deepBGC	0.74451	
BAN001_NODE_746_0	BAN001-megahit	NODE_746_length_7294_cov_35.8	1942.0	6527.0	4585.0	Yes			1	Polyketide	deepBGC	0.90214	
BAN001_NODE_76_0	BAN001-megahit	NODE_76_length_15127_cov_36.9	802.0	7447.0	6645.0		Yes		1	Unknown	GECCO	0.9148046944473524	
BAN001_NODE_768_0	BAN001-megahit	NODE_768_length_7209_cov_36.4	95.0	6264.0	6169.0	Yes			1	Polyketide	deepBGC	0.98771	
BAN001_NODE_771_0	BAN001-megahit	NODE_771_length_7188_cov_35.0	167.0	6788.0	6621.0	Yes			1	Polyketide	deepBGC	0.73145	
BAN001_NODE_772_0	BAN001-megahit	NODE_772_length_7186_cov_35.1	1216.0	5020.0	3804.0	Yes			1	Unknown	deepBGC	0.66876	
BAN001_NODE_773_0	BAN001-megahit	NODE_773_length_7185_cov_33.8	809.0	4568.0	3759.0	Yes			1	Unknown	deepBGC	0.63827	
BAN001_NODE_785_0	BAN001-megahit	NODE_785_length_7092_cov_38.0	582.0	5741.0	5159.0	Yes			1	Unknown	deepBGC	0.75019	
BAN001_NODE_786_0	BAN001-megahit	NODE_786_length_7089_cov_37.2	407.0	5960.0	5553.0	Yes			1	Unknown	deepBGC	0.81622	
BAN001_NODE_790_0	BAN001-megahit	NODE_790_length_7067_cov_34.7	342.0	6072.0	5730.0	Yes	Yes		2	Unknown	deepBGC	0.65964	
BAN001_NODE_792_0	BAN001-megahit	NODE_792_length_7064_cov_32.3	121.0	7039.0	6918.0	Yes			1	Polyketide	deepBGC	0.8517	
BAN001_NODE_793_0	BAN001-megahit	NODE_793_length_7057_cov_36.4	750.0	5075.0	4325.0		Yes		1	Unknown	GECCO	0.984874481857858	
BAN001_NODE_797_0	BAN001-megahit	NODE_797_length_7046_cov_35.8	343.0	6907.0	6564.0	Yes			1	Unknown	deepBGC	0.66685	
BAN001_NODE_8_0	BAN001-megahit	NODE_8_length_22586_cov_36.0	5532.0	22464.0	16932.0	Yes			1	Terpene	deepBGC	0.87009	
BAN001_NODE_804_0	BAN001-megahit	NODE_804_length_7026_cov_36.6	369.0	6384.0	6015.0	Yes			1	Polyketide	deepBGC	0.63759	
BAN001_NODE_809_0	BAN001-megahit	NODE_809_length_7007_cov_36.8	875.0	4519.0	3644.0		Yes		1	Unknown	GECCO	0.8977334894010842	
BAN001_NODE_81_0	BAN001-megahit	NODE_81_length_14967_cov_35.5	357.0	12325.0	11968.0	Yes			1	Unknown	deepBGC	0.87163	
BAN001_NODE_810_0	BAN001-megahit	NODE_810_length_6999_cov_36.4	720.0	5213.0	4493.0	Yes			1	Unknown	deepBGC	0.6858	
BAN001_NODE_813_0	BAN001-megahit	NODE_813_length_6990_cov_36.0	926.0	6552.0	5626.0		Yes		1	Unknown	GECCO	0.9372204977535902	
BAN001_NODE_814_0	BAN001-megahit	NODE_814_length_6989_cov_33.2	1267.0	5608.0	4341.0	Yes			1	Polyketide	deepBGC	0.60033	
BAN001_NODE_819_0	BAN001-megahit	NODE_819_length_6966_cov_36.3	917.0	6600.0	5683.0	Yes			1	Unknown	deepBGC	0.60562	
BAN001_NODE_82_0	BAN001-megahit	NODE_82_length_14958_cov_33.7	486.0	11836.0	11350.0	Yes	Yes		2	Unknown	deepBGC	0.64384	
BAN001_NODE_827_0	BAN001-megahit	NODE_827_length_6942_cov_37.6	364.0	4363.0	3999.0	Yes			1	Unknown	deepBGC	0.60451	
BAN001_NODE_829_0	BAN001-megahit	NODE_829_length_6935_cov_33.5	854.0	5928.0	5074.0	Yes			1	Unknown	deepBGC	0.89571	
BAN001_NODE_84_0	BAN001-megahit	NODE_84_length_14847_cov_35.5	597.0	14458.0	13861.0	Yes			1	Other	deepBGC	0.6695	
BAN001_NODE_85_0	BAN001-megahit	NODE_85_length_14803_cov_35.7	1110.0	13392.0	12282.0	Yes			1	Polyketide	deepBGC	0.76898	
BAN001_NODE_856_0	BAN001-megahit	NODE_856_length_6855_cov_35.1	1264.0	5336.0	4072.0	Yes			1	Unknown	deepBGC	0.76185	
BAN001_NODE_860_0	BAN001-megahit	NODE_860_length_6846_cov_36.8	149.0	5188.0	5039.0	Yes			1	Unknown	deepBGC	0.66876	
BAN001_NODE_872_0	BAN001-megahit	NODE_872_length_6798_cov_35.3	925.0	6550.0	5625.0	Yes			1	Polyketide	deepBGC	0.70519	
BAN001_NODE_874_0	BAN001-megahit	NODE_874_length_6786_cov_37.5	2182.0	5497.0	3315.0	Yes			1	Unknown	deepBGC	0.63949	
BAN001_NODE_888_0	BAN001-megahit	NODE_888_length_6730_cov_36.2	3293.0	6413.0	3120.0		Yes		1	Unknown	GECCO	0.9838030773076712	
BAN001_NODE_891_0	BAN001-megahit	NODE_891_length_6724_cov_34.7	2491.0	5555.0	3064.0		Yes		1	Terpene	GECCO	0.998999932546652	
BAN001_NODE_896_0	BAN001-megahit	NODE_896_length_6716_cov_36.1	73.0	5266.0	5193.0	Yes			1	Polyketide	deepBGC	0.77609	
BAN001_NODE_899_0	BAN001-megahit	NODE_899_length_6713_cov_35.9	2008.0	6338.0	4330.0	Yes			1	Unknown	deepBGC	0.62716	
BAN001_NODE_907_0	BAN001-megahit	NODE_907_length_6689_cov_35.0	2350.0	6192.0	3842.0	Yes	Yes		2	Polyketide	deepBGC	0.64796	
BAN001_NODE_909_0	BAN001-megahit	NODE_909_length_6685_cov_34.5	566.0	6675.0	6109.0	Yes			1	NRP	deepBGC	0.79616	
BAN001_NODE_92_0	BAN001-megahit	NODE_92_length_14504_cov_36.8	278.0	14478.0	14200.0	Yes			1	RiPP	deepBGC	0.75948	
BAN001_NODE_923_0	BAN001-megahit	NODE_923_length_6630_cov_34.4	208.0	6325.0	6117.0	Yes			1	Unknown	deepBGC	0.95451	
BAN001_NODE_925_0	BAN001-megahit	NODE_925_length_6620_cov_35.7	902.0	6590.0	5688.0	Yes			1	Unknown	deepBGC	0.69562	
BAN001_NODE_930_0	BAN001-megahit	NODE_930_length_6605_cov_35.0	457.0	5929.0	5472.0	Yes			1	Polyketide	deepBGC	0.61165	
BAN001_NODE_935_0	BAN001-megahit	NODE_935_length_6567_cov_33.5	493.0	5400.0	4907.0	Yes			1	Polyketide	deepBGC	0.74004	
BAN001_NODE_936_0	BAN001-megahit	NODE_936_length_6567_cov_36.7	1076.0	6009.0	4933.0	Yes			1	Unknown	deepBGC	0.72899	
BAN001_NODE_937_0	BAN001-megahit	NODE_937_length_6561_cov_36.6	844.0	4695.0	3851.0	Yes			1	Unknown	deepBGC	0.62234	
BAN001_NODE_94_0	BAN001-megahit	NODE_94_length_14379_cov_35.9	528.0	14194.0	13666.0		Yes		1	Polyketide	GECCO	0.9684670112171366	
BAN001_NODE_949_0	BAN001-megahit	NODE_949_length_6521_cov_38.2	2020.0	5179.0	3159.0	Yes			1	Unknown	deepBGC	0.63735	
BAN001_NODE_95_0	BAN001-megahit	NODE_95_length_14379_cov_35.3	56.0	12735.0	12679.0	Yes			1	Unknown	deepBGC	0.81822	
BAN001_NODE_957_0	BAN001-megahit	NODE_957_length_6500_cov_35.0	546.0	5852.0	5306.0	Yes			1	Unknown	deepBGC	0.72445	
BAN001_NODE_958_0	BAN001-megahit	NODE_958_length_6491_cov_37.0	645.0	3659.0	3014.0	Yes			1	Unknown	deepBGC	0.75641	
BAN001_NODE_96_0	BAN001-megahit	NODE_96_length_14290_cov_35.5	1784.0	11125.0	9341.0	Yes	Yes		2	Unknown	deepBGC	0.98476	
BAN001_NODE_960_0	BAN001-megahit	NODE_960_length_6490_cov_34.4	1348.0	4905.0	3557.0	Yes			1	Polyketide	deepBGC	0.60175	
BAN001_NODE_97_0	BAN001-megahit	NODE_97_length_14273_cov_35.8	677.0	11188.0	10511.0	Yes			1	Unknown	deepBGC	0.80205	
BAN001_NODE_970_0	BAN001-megahit	NODE_970_length_6463_cov_36.2	530.0	4088.0	3558.0		Yes		1	Unknown	GECCO	0.928418812124419	
BAN001_NODE_973_0	BAN001-megahit	NODE_973_length_6449_cov_35.1	1739.0	5712.0	3973.0	Yes			1	Unknown	deepBGC	0.69071	
BAN001_NODE_974_0	BAN001-megahit	NODE_974_length_6445_cov_34.3	1702.0	6220.0	4518.0	Yes	Yes		2	Unknown	deepBGC	0.68182	
BAN001_NODE_98_1	BAN001-megahit	NODE_98_length_14200_cov_35.9	273.0	10128.0	9855.0	Yes	Yes		2	Polyketide, Unknown	deepBGC	0.8004	
BSQ001_NODE_146_0	BSQ001-megahit	NODE_146_length_5335_cov_17.0	271.0	4169.0	3898.0	Yes			1	Other	deepBGC	0.62096	
BSQ001_NODE_200_0	BSQ001-megahit	NODE_200_length_5037_cov_16.4	1874.0	4880.0	3006.0	Yes			1	RiPP	deepBGC	0.84171	
BSQ001_NODE_222_0	BSQ001-megahit	NODE_222_length_4943_cov_16.5	432.0	4274.0	3842.0	Yes			1	Terpene	deepBGC	0.85477	
BSQ001_NODE_227_0	BSQ001-megahit	NODE_227_length_4924_cov_16.1	445.0	3875.0	3430.0	Yes			1	Unknown	deepBGC	0.64689	
BSQ001_NODE_23_0	BSQ001-megahit	NODE_23_length_7396_cov_15.5	3600.0	6853.0	3253.0		Yes		1	Unknown	GECCO	0.9653219355977612	
BSQ001_NODE_238_0	BSQ001-megahit	NODE_238_length_4890_cov_16.4	1108.0	4420.0	3312.0	Yes			1	Polyketide	deepBGC	0.97302	
BSQ001_NODE_243_0	BSQ001-megahit	NODE_243_length_4840_cov_17.9	320.0	4804.0	4484.0	Yes			1	Unknown	deepBGC	0.63648	
BSQ001_NODE_248_0	BSQ001-megahit	NODE_248_length_4821_cov_18.2	792.0	4117.0	3325.0	Yes			1	Unknown	deepBGC	0.70914	
BSQ001_NODE_249_0	BSQ001-megahit	NODE_249_length_4819_cov_16.7	155.0	4421.0	4266.0	Yes			1	Unknown	deepBGC	0.6485	
BSQ001_NODE_25_0	BSQ001-megahit	NODE_25_length_7363_cov_15.9	911.0	6537.0	5626.0		Yes		1	Unknown	GECCO	0.9372204977535902	
BSQ001_NODE_255_0	BSQ001-megahit	NODE_255_length_4789_cov_17.1	375.0	3378.0	3003.0	Yes			1	Unknown	deepBGC	0.61177	
BSQ001_NODE_259_0	BSQ001-megahit	NODE_259_length_4766_cov_17.7	9.0	3606.0	3597.0	Yes			1	Unknown	deepBGC	0.61051	
BSQ001_NODE_269_0	BSQ001-megahit	NODE_269_length_4712_cov_14.8	25.0	4536.0	4511.0	Yes			1	Unknown	deepBGC	0.7984	
BSQ001_NODE_27_0	BSQ001-megahit	NODE_27_length_7350_cov_14.2	666.0	5156.0	4490.0	Yes			1	Unknown	deepBGC	0.70619	
BSQ001_NODE_289_0	BSQ001-megahit	NODE_289_length_4653_cov_15.2	35.0	4602.0	4567.0	Yes			1	Unknown	deepBGC	0.88452	
BSQ001_NODE_290_0	BSQ001-megahit	NODE_290_length_4647_cov_16.9	72.0	3568.0	3496.0		Yes		1	Unknown	GECCO	0.99573100439407	
BSQ001_NODE_30_0	BSQ001-megahit	NODE_30_length_7125_cov_16.6	1314.0	6654.0	5340.0	Yes			1	Unknown	deepBGC	0.97071	
BSQ001_NODE_309_0	BSQ001-megahit	NODE_309_length_4577_cov_17.3	481.0	3754.0	3273.0	Yes			1	NRP	deepBGC	0.69352	
BSQ001_NODE_31_0	BSQ001-megahit	NODE_31_length_7124_cov_16.7	131.0	6325.0	6194.0	Yes			1	Terpene	deepBGC	0.85187	
BSQ001_NODE_363_0	BSQ001-megahit	NODE_363_length_4420_cov_17.0	901.0	4118.0	3217.0	Yes			1	Unknown	deepBGC	0.81856	
BSQ001_NODE_464_0	BSQ001-megahit	NODE_464_length_4182_cov_16.2	343.0	3850.0	3507.0	Yes			1	Polyketide	deepBGC	0.61889	
BSQ001_NODE_475_0	BSQ001-megahit	NODE_475_length_4158_cov_15.9	64.0	4075.0	4011.0	Yes	Yes		2	Terpene	deepBGC	0.97248	
BSQ001_NODE_50_0	BSQ001-megahit	NODE_50_length_6616_cov_17.3	1066.0	5964.0	4898.0	Yes			1	Unknown	deepBGC	0.71024	
BSQ001_NODE_566_0	BSQ001-megahit	NODE_566_length_3950_cov_16.0	163.0	3265.0	3102.0	Yes			1	Polyketide	deepBGC	0.8852	
BSQ001_NODE_58_0	BSQ001-megahit	NODE_58_length_6498_cov_16.7	2015.0	5514.0	3499.0	Yes			1	Polyketide	deepBGC	0.74711	
BSQ001_NODE_584_0	BSQ001-megahit	NODE_584_length_3919_cov_16.6	61.0	3272.0	3211.0	Yes			1	Unknown	deepBGC	0.64775	
BSQ001_NODE_6_0	BSQ001-megahit	NODE_6_length_8625_cov_15.9	53.0	8079.0	8026.0	Yes			1	Polyketide	deepBGC	0.66191	
BSQ001_NODE_632_0	BSQ001-megahit	NODE_632_length_3820_cov_14.1	362.0	3800.0	3438.0	Yes			1	Unknown	deepBGC	0.81478	
BSQ001_NODE_7_0	BSQ001-megahit	NODE_7_length_8432_cov_16.9	1126.0	7486.0	6360.0	Yes	Yes		2	Unknown	deepBGC	0.77313	
BSQ001_NODE_83_0	BSQ001-megahit	NODE_83_length_6023_cov_15.7	37.0	4056.0	4019.0	Yes			1	Unknown	deepBGC	0.90525	
BSQ001_NODE_84_0	BSQ001-megahit	NODE_84_length_6022_cov_16.0	683.0	4882.0	4199.0	Yes			1	Polyketide	deepBGC	0.68816	
BSQ001_NODE_87_0	BSQ001-megahit	NODE_87_length_5923_cov_15.2	281.0	3302.0	3021.0	Yes			1	NRP	deepBGC	0.9008	
BSQ001_NODE_9_0	BSQ001-megahit	NODE_9_length_7948_cov_16.8	290.0	7568.0	7278.0	Yes			1	Polyketide	deepBGC	0.68463	
ECO002_NODE_100_0	ECO002-megahit	NODE_100_length_19574_cov_139.6	102.0	15017.0	14915.0	Yes			1	RiPP	deepBGC	0.73112	
ECO002_NODE_1047_0	ECO002-megahit	NODE_1047_length_4028_cov_75.9	242.0	3743.0	3501.0	Yes			1	Unknown	deepBGC	0.85963	
ECO002_NODE_1098_0	ECO002-megahit	NODE_1098_length_3921_cov_148.4	182.0	3884.0	3702.0	Yes			1	Unknown	deepBGC	0.81401	
